household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202332380295273;2;0;D;3;202332380295273
202332551571929;1;2;C;3;202332551571929
202305611738868;0;2;D;1;202305611738868
202302612710102;0;0;B;2;202302612710102
202327013248672;1;0;B;1;202327013248672
202327013204883;1;0;B;1;202327013204883
202329391243421;0;0;C;1;202329391243421
202324611794293;0;0;C;1;202324611794293
202325173009544;0;0;C;1;202325173009544
202339012915897;3;2;D;4;202339012915897
202323251167293;3;2;D;4;202323251167293
202303510594308;0;2;A;1;202303510594308
202360023911255;0;2;A;1;202360023911255
202303551938899;0;1;B;3;202303551938899
202303550685983;0;1;B;3;202303550685983
202313221910643;2;0;A;5;202313221910643
202356423681573;2;0;A;5;202356423681573
202332110272704;1;2;None;7;202332110272704
202313642404735;1;2;C;5;202313642404735
202313441607971;1;2;C;5;202313441607971
202302612731947;1;1;B;2;202302612731947
202343042429738;1;1;B;2;202343042429738
202330043285983;2;2;D;4;202330043285983
202354092824703;2;2;D;4;202354092824703
202358043733333;2;2;D;4;202358043733333
202354132544468;2;2;D;4;202354132544468
202355352548645;2;2;D;4;202355352548645
202313722413326;3;2;D;8;202313722413326
202322541635374;2;0;None;4;202322541635374
202337211647642;1;1;D;3;202337211647642
202328613159369;1;2;B;3;202328613159369
202314022494129;3;0;B;6;202314022494129
202350011490609;3;0;B;6;202350011490609
202350023091645;3;0;B;6;202350023091645
202302300489730;1;1;None;1;202302300489730
202300991222276;1;1;None;1;202300991222276
202301013038696;1;1;None;1;202301013038696
202300892004002;1;1;None;1;202300892004002
202302190277360;1;1;None;1;202302190277360
202302611292871;0;0;A;4;202302611292871
202328463152754;2;2;D;4;202328463152754
202328313145668;0;0;C;1;202328313145668
202327930824767;0;0;C;1;202327930824767
202307430849310;1;0;B;1;202307430849310
202329391227782;1;2;A;3;202329391227782
202302611134835;1;2;A;3;202302611134835
202329391233990;1;0;B;3;202329391233990
202329391240454;1;2;B;1;202329391240454
202332151329404;1;2;C;2;202332151329404
202327013172858;0;2;A;5;202327013172858
202324012976865;2;1;C;2;202324012976865
202338820561012;2;2;D;4;202338820561012
202327753129524;0;2;B;5;202327753129524
202306121472777;1;1;D;5;202306121472777
202310982248409;0;1;None;2;202310982248409
202311253926293;0;1;None;2;202311253926293
202315102944224;2;1;D;4;202315102944224
202332030265903;1;0;A;5;202332030265903
202325733037390;1;1;C;6;202325733037390
202325533032562;2;1;C;4;202325533032562
202333522904995;1;0;C;1;202333522904995
202317022860690;0;0;C;1;202317022860690
202336680528592;0;0;C;1;202336680528592
202364210992886;0;0;C;1;202364210992886
202332030263304;2;2;A;8;202332030263304
202332710304446;2;2;A;8;202332710304446
202332030255719;2;2;A;8;202332030255719
202328313149801;0;1;B;1;202328313149801
202329391227932;1;0;A;1;202329391227932
202356422868169;1;0;A;1;202356422868169
202355863901882;1;0;A;1;202355863901882
202355863867058;1;0;A;1;202355863867058
202306120804696;1;2;A;4;202306120804696
202304060742983;1;2;A;4;202304060742983
202303510639484;1;2;A;4;202303510639484
202325762669492;0;2;C;6;202325762669492
202309391828086;1;0;C;0;202309391828086
202303511459345;1;2;B;2;202303511459345
202303631787012;1;2;B;2;202303631787012
202312021541190;1;2;B;2;202312021541190
202310691821539;1;2;D;5;202310691821539
202307260841981;0;0;D;1;202307260841981
202344312280595;0;0;D;1;202344312280595
202327623069735;1;0;A;2;202327623069735
202327703113064;3;2;C;6;202327703113064
202301980145483;1;1;C;3;202301980145483
202328313150115;1;2;B;4;202328313150115
202334221497140;1;2;D;3;202334221497140
202304040741380;1;2;D;4;202304040741380
202304030735273;1;2;D;4;202304030735273
202301813966047;1;2;C;7;202301813966047
202300662321952;1;2;C;7;202300662321952
202328862362618;1;1;C;4;202328862362618
202366062616229;1;1;C;4;202366062616229
202302612704039;1;2;A;1;202302612704039
202302612704340;1;2;A;1;202302612704340
202302611069471;1;2;A;1;202302611069471
202328612353232;2;1;D;6;202328612353232
202310582047020;0;0;B;1;202310582047020
202332030259553;1;1;B;4;202332030259553
202333791350855;1;1;B;4;202333791350855
202317071608526;1;0;A;2;202317071608526
202304050741919;1;1;D;3;202304050741919
202307130839160;2;2;B;2;202307130839160
202315092603438;0;0;B;1;202315092603438
202352310404965;0;0;B;1;202352310404965
202352500411873;0;0;B;1;202352500411873
202351980388371;0;0;B;1;202351980388371
202351200433704;0;0;B;1;202351200433704
202310812058234;1;0;C;2;202310812058234
202342892423315;1;0;C;2;202342892423315
202336192762730;1;0;None;4;202336192762730
202311231422543;1;0;None;4;202311231422543
202322541197843;1;0;None;4;202322541197843
202354513820948;1;0;None;4;202354513820948
202307511528377;1;2;C;2;202307511528377
202309420921937;1;2;C;2;202309420921937
202302612938542;0;1;A;2;202302612938542
202302610958819;0;1;A;2;202302610958819
202302610964331;0;1;A;2;202302610964331
202302963788215;0;1;A;2;202302963788215
202302610968506;0;1;A;2;202302610968506
202308860893465;2;0;None;7;202308860893465
202307000834584;2;0;None;7;202307000834584
202317032858270;2;2;C;5;202317032858270
202341692445973;2;2;C;5;202341692445973
202341042458210;2;2;C;5;202341042458210
202340122472467;2;2;C;5;202340122472467
202341043414463;2;2;C;5;202341043414463
202341441612188;2;2;C;5;202341441612188
202302952145294;0;0;C;1;202302952145294
202313421473629;2;2;C;7;202313421473629
202313701720074;2;2;C;7;202313701720074
202332510297827;1;2;D;1;202332510297827
202325423024763;2;1;C;2;202325423024763
202326133057316;2;1;C;2;202326133057316
202327013217205;0;0;A;2;202327013217205
202327013169274;0;0;A;2;202327013169274
202303510614165;1;2;A;4;202303510614165
202301152011844;1;2;C;4;202301152011844
202303292882903;0;0;A;1;202303292882903
202303550691630;0;0;A;1;202303550691630
202333401199459;2;2;D;7;202333401199459
202325303017800;1;1;C;3;202325303017800
202329391792812;2;1;C;4;202329391792812
202347513581482;2;1;C;4;202347513581482
202332171480390;1;2;C;1;202332171480390
202332141511674;1;2;C;1;202332141511674
202312162296898;1;2;None;4;202312162296898
202329391240183;2;2;C;4;202329391240183
202311021484268;2;2;C;4;202311021484268
202364361008726;2;2;C;4;202364361008726
202310591837920;1;0;B;1;202310591837920
202339011879208;0;0;C;1;202339011879208
202303550690660;1;0;C;2;202303550690660
202303062776937;1;2;B;4;202303062776937
202307681808926;1;2;B;4;202307681808926
202327033260737;2;1;A;4;202327033260737
202310612096116;2;2;C;5;202310612096116
202332961663944;1;0;A;2;202332961663944
202305610778636;1;2;C;1;202305610778636
202309421211802;1;2;C;1;202309421211802
202300622228240;1;0;C;2;202300622228240
202325851855856;1;1;None;3;202325851855856
202327623066795;0;2;A;4;202327623066795
202337860542460;1;0;B;1;202337860542460
202327012334501;2;2;A;3;202327012334501
202327013249534;2;2;A;3;202327013249534
202325533032553;2;2;D;3;202325533032553
202313312384279;2;1;D;5;202313312384279
202364170972582;2;1;D;5;202364170972582
202364551018136;2;1;D;5;202364551018136
202364081476574;2;1;D;5;202364081476574
202332930315476;0;2;D;3;202332930315476
202334020209682;0;2;D;3;202334020209682
202301773841927;0;2;C;5;202301773841927
202326011411892;1;0;C;4;202326011411892
202325031641847;1;0;C;4;202325031641847
202302611185567;1;0;A;2;202302611185567
202333421904916;0;2;C;1;202333421904916
202310241966085;2;1;D;3;202310241966085
202338350551666;2;1;D;3;202338350551666
202358062573950;2;1;D;3;202358062573950
202357213708881;2;1;D;3;202357213708881
202302470567138;1;0;C;1;202302470567138
202313011853421;1;0;None;1;202313011853421
202313752808252;1;0;None;1;202313752808252
202300902975568;2;1;D;5;202300902975568
202327683102737;3;2;C;4;202327683102737
202327653079527;3;2;C;4;202327653079527
202327733127085;3;2;C;4;202327733127085
202327663099545;3;2;C;4;202327663099545
202327653078494;0;2;A;4;202327653078494
202310972244557;1;2;C;2;202310972244557
202325733036054;1;2;C;2;202325733036054
202367084060928;1;2;C;2;202367084060928
202332311829099;1;0;A;3;202332311829099
202355862535713;1;0;A;3;202355862535713
202355902518342;1;0;A;3;202355902518342
202321251193452;2;2;C;4;202321251193452
202345663555010;2;2;C;4;202345663555010
202344213525050;2;2;C;4;202344213525050
202327663086299;2;2;C;5;202327663086299
202322751147590;1;0;D;1;202322751147590
202340123331673;1;0;D;1;202340123331673
202340812455077;1;0;D;1;202340812455077
202342011494612;1;0;D;1;202342011494612
202342402440672;1;0;D;1;202342402440672
202340443369456;1;0;D;1;202340443369456
202341213420148;1;0;D;1;202341213420148
202308860893652;1;2;D;2;202308860893652
202342232460605;1;2;D;2;202342232460605
202366242616499;1;2;D;2;202366242616499
202341931547244;1;2;D;2;202341931547244
202341752468829;1;2;D;2;202341752468829
202340323350975;1;2;D;2;202340323350975
202342593478736;1;2;D;2;202342593478736
202308630884183;1;2;None;8;202308630884183
202309820961640;2;1;None;3;202309820961640
202314042499385;2;2;D;4;202314042499385
202310231958100;2;1;None;4;202310231958100
202303290667191;1;1;A;2;202303290667191
202303510613578;1;1;A;2;202303510613578
202309810959992;1;1;A;2;202309810959992
202301583633760;1;2;C;5;202301583633760
202300532022400;1;1;A;3;202300532022400
202302611059802;1;1;A;3;202302611059802
202321621092594;2;2;D;2;202321621092594
202324751713556;1;0;D;3;202324751713556
202321961120290;1;0;B;1;202321961120290
202310582800628;1;2;B;1;202310582800628
202310542030142;1;2;B;1;202310542030142
202310592061524;1;2;B;1;202310592061524
202310592060607;1;2;B;1;202310592060607
202317012850863;1;0;C;1;202317012850863
202340263346136;1;0;C;1;202340263346136
202311352066343;3;1;None;8;202311352066343
202360773963616;3;1;None;8;202360773963616
202327013198079;0;2;A;1;202327013198079
202327013245235;0;2;A;1;202327013245235
202327013215254;0;2;A;1;202327013215254
202325231950929;2;1;D;3;202325231950929
202310611687975;2;2;B;3;202310611687975
202354953826528;2;2;B;3;202354953826528
202341443428083;2;2;B;3;202341443428083
202339011369557;0;0;B;0;202339011369557
202309790956947;0;1;C;7;202309790956947
202358162562969;0;1;C;7;202358162562969
202366440187880;0;1;C;7;202366440187880
202329391230006;1;2;C;3;202329391230006
202366450190708;1;2;C;3;202366450190708
202366440187918;1;2;C;3;202366440187918
202332981831754;2;2;C;4;202332981831754
202332310281659;2;1;B;3;202332310281659
202327012340904;2;0;B;3;202327012340904
202322622945334;2;1;None;4;202322622945334
202329201225464;1;2;D;2;202329201225464
202313012755875;1;2;D;2;202313012755875
202317112971398;1;2;A;1;202317112971398
202330013284667;1;2;A;1;202330013284667
202355863858697;1;2;A;1;202355863858697
202355862193622;1;2;A;1;202355862193622
202311281788114;1;1;D;2;202311281788114
202344163524099;1;1;D;2;202344163524099
202344611566194;1;1;D;2;202344611566194
202348213589975;1;1;D;2;202348213589975
202345711442879;1;1;D;2;202345711442879
202347242283317;1;1;D;2;202347242283317
202349011703200;1;1;D;2;202349011703200
202347210467109;1;1;D;2;202347210467109
202348511850936;1;1;D;2;202348511850936
202302490582122;0;0;B;1;202302490582122
202302611182593;0;0;B;1;202302611182593
202302470562496;0;0;B;1;202302470562496
202302611231119;0;0;B;1;202302611231119
202302611344903;0;0;B;1;202302611344903
202303510640086;1;1;A;1;202303510640086
202303711394924;1;1;A;1;202303711394924
202309480904409;3;1;None;5;202309480904409
202331121321144;3;2;D;8;202331121321144
202336610055858;3;2;D;8;202336610055858
202327633075739;1;1;B;4;202327633075739
202332030271608;1;2;C;7;202332030271608
202327012336499;0;0;A;1;202327012336499
202327013181870;0;0;A;1;202327013181870
202327013232221;0;0;A;1;202327013232221
202327013252491;0;0;A;1;202327013252491
202309551558323;1;2;C;1;202309551558323
202316302325290;0;0;D;2;202316302325290
202330343297653;0;0;D;2;202330343297653
202301192684405;1;0;None;2;202301192684405
202344613535351;1;0;None;2;202344613535351
202321251745660;2;1;C;2;202321251745660
202365121053845;2;1;C;2;202365121053845
202328333150662;2;2;D;5;202328333150662
202332732899256;2;0;D;4;202332732899256
202334020209966;2;0;D;4;202334020209966
202312152285435;2;2;D;3;202312152285435
202301984087902;1;1;A;8;202301984087902
202302610954508;1;1;A;8;202302610954508
202302932688903;1;1;A;8;202302932688903
202302611301997;1;1;A;8;202302611301997
202302611255942;1;1;A;8;202302611255942
202303210665233;1;2;None;3;202303210665233
202336032793456;1;2;None;1;202336032793456
202339620577890;1;1;None;2;202339620577890
202336720527078;1;1;None;2;202336720527078
202339450572333;1;1;None;2;202339450572333
202301944058300;0;2;D;3;202301944058300
202334260229409;1;2;D;2;202334260229409
202310611527082;0;0;A;1;202310611527082
202355863849588;0;0;A;1;202355863849588
202355862543147;0;0;A;1;202355862543147
202355862579193;0;0;A;1;202355862579193
202357243714278;0;0;A;1;202357243714278
202355863867523;0;0;A;1;202355863867523
202355862955190;0;0;A;1;202355862955190
202334270226747;2;1;C;6;202334270226747
202340453377181;2;1;C;6;202340453377181
202302302662882;1;2;B;3;202302302662882
202300531987525;1;2;B;3;202300531987525
202300832679402;1;1;C;2;202300832679402
202339011218563;1;2;A;3;202339011218563
202340953410935;1;2;A;3;202340953410935
202355863862062;1;2;A;3;202355863862062
202329631761160;1;2;D;5;202329631761160
202313223928416;2;1;A;7;202313223928416
202333402904216;2;2;C;8;202333402904216
202327653080578;1;2;B;2;202327653080578
202310592067691;0;2;C;2;202310592067691
202327013240594;2;0;A;2;202327013240594
202301980139712;1;2;C;2;202301980139712
202301213304663;1;2;C;2;202301213304663
202307260839886;1;0;D;1;202307260839886
202305512771375;1;0;D;1;202305512771375
202303530680833;1;0;D;1;202303530680833
202313012332773;2;0;C;2;202313012332773
202325753038444;1;2;D;3;202325753038444
202323251195527;2;1;None;6;202323251195527
202317092958312;1;0;C;2;202317092958312
202310812229761;1;0;C;2;202310812229761
202351920375115;1;0;C;2;202351920375115
202367084061232;1;0;C;2;202367084061232
202351920445427;1;0;C;2;202351920445427
202350910338063;1;0;C;2;202350910338063
202350020328576;1;0;C;2;202350020328576
202351920405419;1;0;C;2;202351920405419
202323251841294;2;0;None;2;202323251841294
202362651622047;2;0;None;2;202362651622047
202332512897381;1;0;C;2;202332512897381
202325833051834;1;2;C;5;202325833051834
202324222982069;1;2;C;5;202324222982069
202300022239868;1;0;C;2;202300022239868
202301990196914;1;0;C;2;202301990196914
202332130274284;1;2;C;6;202332130274284
202321961107463;1;2;A;4;202321961107463
202327013243000;1;0;A;2;202327013243000
202303550697135;1;0;None;3;202303550697135
202306270817969;2;2;D;2;202306270817969
202310651199856;1;1;B;2;202310651199856
202310241962125;1;1;B;2;202310241962125
202332541908911;1;2;D;2;202332541908911
202334082907312;1;2;D;2;202334082907312
202326011214421;2;1;C;4;202326011214421
202325173009481;2;1;C;4;202325173009481
202317092913621;2;2;C;1;202317092913621
202327930824580;1;1;None;3;202327930824580
202332122894726;2;0;D;2;202332122894726
202311251423269;2;0;D;2;202311251423269
202332710308203;2;0;D;2;202332710308203
202329642495655;1;1;C;2;202329642495655
202332931621272;2;2;D;7;202332931621272
202332340287345;2;2;D;7;202332340287345
202339610577180;0;0;C;1;202339610577180
202327013236467;0;0;B;1;202327013236467
202327033254514;0;0;B;1;202327033254514
202328313144345;0;0;B;1;202328313144345
202308771774632;1;2;D;6;202308771774632
202306231567343;1;2;D;6;202306231567343
202329391226648;0;0;A;2;202329391226648
202366210125410;0;0;A;2;202366210125410
202320111068239;0;0;C;2;202320111068239
202317072930676;0;0;C;2;202317072930676
202334421468919;1;2;C;2;202334421468919
202334270225169;1;2;C;2;202334270225169
202301912163116;1;0;B;3;202301912163116
202300963003289;1;0;B;3;202300963003289
202301152878171;1;0;B;3;202301152878171
202325343021888;1;0;B;3;202325343021888
202301563617944;1;2;D;2;202301563617944
202302612731683;1;2;D;2;202302612731683
202310591869957;0;0;B;3;202310591869957
202305460772627;1;2;C;1;202305460772627
202303290669727;1;2;C;1;202303290669727
202303060728613;1;2;C;1;202303060728613
202310661902643;3;0;D;7;202310661902643
202301352120752;1;2;B;3;202301352120752
202366122874627;1;2;B;3;202366122874627
202366070003322;1;2;B;3;202366070003322
202366062615584;1;2;B;3;202366062615584
202327012336726;1;2;B;2;202327012336726
202302942745554;1;2;D;3;202302942745554
202327733121514;0;0;A;2;202327733121514
202317112971647;1;1;C;8;202317112971647
202355822589417;1;1;C;8;202355822589417
202357213708627;1;1;C;8;202357213708627
202356132576448;1;1;C;8;202356132576448
202358893768705;1;1;C;8;202358893768705
202303550688377;2;2;B;3;202303550688377
202307430848066;2;2;B;3;202307430848066
202317072931211;0;2;C;3;202317072931211
202317022862161;1;2;C;3;202317022862161
202326213060433;1;2;C;3;202326213060433
202358162580906;1;2;C;3;202358162580906
202303371796597;2;2;C;6;202303371796597
202322111863396;1;2;C;5;202322111863396
202329383273176;0;0;D;0;202329383273176
202352540416092;0;0;D;0;202352540416092
